Map name	Object id	Item number	Item name	X	Y	Z
mdr02.blv	20	72	Steel Chain Mail	-128	-1152	-149
mdr02.blv	21	199	Gold	-384	-1152	-149
mdr02.blv	22	199	Gold	-640	-1152	-149
mdr02.blv	23	130	Eyeball Amulet	-768	896	1
mdr02.blv	24	199	Gold	-64	576	1
mdr02.blv	25	58	Club	-64	192	1
mdr02.blv	26	61	Journey Staff	-128	2688	65
mdr02.blv	27	61	Journey Staff	-64	2624	65
mdr02.blv	28	135	Wand of Fire	-1024	1728	1
mdr03.blv	0	198	Gold	1920	2176	331
mdr03.blv	1	197	Gold	896	2624	331
mdr03.blv	2	66	Leather Armor	4032	3840	631
mdr03.blv	3	42	Hunting Bow	4288	2112	631
mdr04.blv	0	222	Cure Wounds	-1264	1616	1
mdr04.blv	1	222	Cure Wounds	-1392	1632	1
mdr04.blv	2	222	Cure Wounds	-464	1648	1
mdr04.blv	3	222	Cure Wounds	-592	1664	1
mdr04.blv	4	238	Remove Curse	-384	1376	1
mdr04.blv	5	238	Remove Curse	-1232	1296	1
mdr04.blv	6	225	Cure Disease	-912	1616	1
mdr04.blv	7	115	Walking Boots	-1984	4832	331
mdr04.blv	8	42	Hunting Bow	-352	4832	331
mdr04.blv	9	80	Thornbark Shield	-96	3520	331
mdr04.blv	10	121	Pearl Ring	-2144	1568	1
mdr04.blv	11	47	Light Crossbow	-1440	832	1
mdr04.blv	12	198	Gold	128	864	1
mdr04.blv	13	197	Gold	1952	1504	-63
mdr04.blv	14	197	Gold	2144	3360	-63
mdr05.blv	0	222	Cure Wounds	160	2160	1
mdr05.blv	1	222	Cure Wounds	32	2176	1
mdr05.blv	2	222	Cure Wounds	1488	1664	1
mdr05.blv	3	222	Cure Wounds	1360	1680	1
mdr05.blv	4	225	Cure Disease	816	2144	1
mdr05.blv	5	225	Cure Disease	256	1536	1
mdr05.blv	6	238	Remove Curse	-64	1616	1
mdr05.blv	7	66	Leather Armor	672	1536	1
mdr05.blv	8	20	Long Dagger	640	352	105
mdr05.blv	9	198	Gold	2432	640	385
mdr05.blv	10	327	Recharge Item	4640	1280	962
mdt09.blv	0	554	SBG's Blessed Plate	16948	5544	-1
mdt09.blv	1	555	SBGs Blessed Helm	16928	5544	-1
mdt09.blv	2	556	SBG's Blessed Belt	16948	5557	-1
mdt09.blv	3	557	SBG's Blessed Gauntlets	16965	5555	-1
mdt09.blv	4	558	SBG's Blessed Cloak	16948	5512	-1
mdt09.blv	5	198	Gold	5480	5448	-65
mdt09.blv	6	198	Gold	5872	1540	-65
mdt09.blv	7	22	Blade of Mercy	7936	2400	-65
mdt11.blv	0	197	Gold	-2820	804	-1223
mdt11.blv	1	186	Blue Quartz	-2364	956	-1223
mdt11.blv	2	198	Gold	-3616	2928	-1223
mdt11.blv	3	52	Zealot Mace	-3488	1568	-1223
mdt11.blv	4	58	Club	-2752	1808	-1223
mdt11.blv	5	116	Steel Plated Boots	-2000	1536	-1223
mdt11.blv	6	26	Steel Axe	-1808	1568	-1223
mdt11.blv	7	198	Gold	-1840	3024	-1223
mdt11.blv	8	117	Ranger Boots	-2192	3024	-1223
mdt11.blv	9	199	Gold	-2160	336	-1223
mdt11.blv	10	199	Gold	-3280	4192	-1223
mdt11.blv	11	4	Elven Sword	-2176	3664	-1223
mdt11.blv	12	15	Common Dagger	-3248	3360	-1223
mdt11.blv	13	196	Ruby	-2672	240	-1223
mdt11.blv	14	199	Gold	-3280	816	-1223
mdt12.blv	0	647	Dragon Egg	18920	10728	1
mdt12.blv	1	647	Dragon Egg	18536	9704	1
mdt12.blv	2	197	Gold	-1232	-1984	74
mdt12.blv	3	226	Cure Poison	19553	10402	1
mdt14.blv	0	198	Gold	2573	-403	-53
mdt14.blv	1	71	Chain Mail	1453	717	1
mdt14.blv	2	197	Gold	877	301	1
t01.blv	0	709	Torn Page	-3968	4224	481
t01.blv	1	124	Sapphire Ring	4096	-1344	2049
t01.blv	2	341	Telekinesis	4096	-1152	2049
t01.blv	3	198	Gold	-256	4416	449
t01.blv	4	198	Gold	320	1344	481
t01.blv	5	196	Ruby	320	576	481
t01.blv	6	29	Warrior's Poleaxe	-1408	1280	481
t01.blv	7	198	Gold	-576	7744	-319
t01.blv	8	130	Eyeball Amulet	-640	11200	-319
t01.blv	9	195	Diamond	-4928	11200	97
t01.blv	10	198	Gold	-5312	11328	97
t01.blv	11	137	Wand of Poison	-4800	13184	1057
t01.blv	12	198	Gold	-4224	13248	1121
t01.blv	13	362	Mass Fear	4096	13056	1121
t01.blv	14	59	Spiked Club	-1024	17600	-319
t01.blv	15	198	Gold	-832	17856	-319
t01.blv	16	18	Assassin's Dagger	4864	16064	577
t01.blv	17	61	Journey Staff	-1152	4672	449
t01.blv	18	197	Gold	1408	4800	449
t01.blv	19	197	Gold	3648	5120	1345
t01.blv	20	115	Walking Boots	-2624	-1024	1
t01.blv	21	197	Gold	1024	-1408	1
t01.blv	22	322	Awaken	-1728	640	481
t01.blv	23	90	Conscript's Helm	-2112	1024	481
t01.blv	24	197	Gold	-3968	3904	481
t01.blv	25	197	Gold	-1408	8320	-319
t01.blv	26	197	Gold	0	8256	-319
t01.blv	27	84	Wooden Buckler	0	8512	-319
t01.blv	28	197	Gold	-4992	13824	1057
t01.blv	29	197	Gold	-5632	13440	1121
t01.blv	30	61	Journey Staff	-4928	10880	97
t01.blv	31	89	Horned Helm	3520	13440	1121
t01.blv	32	115	Walking Boots	0	17728	-319
t01.blv	33	39	Hayfork	-1088	17728	-319
t01.blv	34	14	Captain's Cutlass	-1088	17344	-319
t02.blv	0	198	Gold	3696	3440	-127
t02.blv	1	7	Dark Elven Sword	3392	3424	-127
t02.blv	2	97	Crown	3612	2972	-127
t02.blv	3	198	Gold	3168	2972	-127
t02.blv	4	198	Gold	912	7912	-767
t02.blv	5	58	Club	804	8004	-767
t02.blv	6	198	Gold	12	8588	-767
t02.blv	7	353	Shared Life	4	8664	-767
t02.blv	8	198	Gold	-152	8480	-767
t02.blv	9	243	Endurance Boost	-1036	7872	-767
t02.blv	10	198	Gold	-1028	7720	-767
t02.blv	11	198	Gold	-856	7872	-767
t02.blv	12	32	Steel spear	-904	8068	-767
t02.blv	13	198	Gold	-2376	6368	-383
t02.blv	14	156	Mystic Wand of Distortion	-2492	5400	-383
t02.blv	15	201	Crushed Rose Petals	28	4440	-383
t02.blv	16	51	Spiked Mace	-116	4360	-383
t02.blv	17	197	Gold	1292	5456	-383
t02.blv	18	197	Gold	2200	6176	-383
t02.blv	19	58	Club	2208	5772	-383
t02.blv	20	197	Gold	2216	5456	-383
t02.blv	21	197	Gold	-2716	1948	-127
t02.blv	22	39	Hayfork	-2856	-732	-511
t02.blv	23	76	Plate Armor	-2872	-104	-511
t03.blv	0	130	Eyeball Amulet	-1344	-2432	1
t03.blv	1	197	Gold	1344	-2432	1
t03.blv	2	76	Plate Armor	640	-2496	1
t03.blv	3	84	Wooden Buckler	-640	-2496	1
t03.blv	4	197	Gold	1984	1024	649
t03.blv	5	58	Club	1984	3776	105
t03.blv	6	227	Awaken	1792	3776	105
t03.blv	7	89	Horned Helm	1664	3776	105
t03.blv	8	67	Studded Leather	1728	3456	105
t03.blv	9	197	Gold	-2304	3520	225
t03.blv	10	356	Mind Blast	-2496	5504	129
t03.blv	11	197	Gold	-1600	5504	129
t03.blv	12	9	Rusty Cutlass	-1664	5632	129
t03.blv	13	66	Leather Armor	-1280	4224	129
t03.blv	14	197	Gold	-1280	3200	129
t03.blv	15	6	Barrow Leafblade	64	640	1
t03.blv	16	197	Gold	320	960	1
t03.blv	17	24	Battle Hatchet	640	-1664	1
t03.blv	18	197	Gold	-576	-1664	1
t03.blv	19	197	Gold	0	896	1
t03.blv	20	197	Gold	1984	3520	105
t03.blv	21	194	Yellow Topaz	-1600	3200	129
t03.blv	22	197	Gold	-1216	1920	649
t04.blv	0	198	Gold	1920	1600	1
t04.blv	1	199	Gold	1984	1216	1
t04.blv	2	310	Incinerate	576	896	1
t04.blv	3	197	Gold	-1024	1344	1
t04.blv	4	197	Gold	1664	6784	-2575
t04.blv	5	198	Gold	1312	7504	-1551
t04.blv	6	197	Gold	512	15296	353
t04.blv	7	211	Fae Dust	640	12736	1
t04.blv	8	199	Gold	1024	11904	1
t04.blv	9	123	Emerald Ring	256	13312	1
nwc.blv	0	500	Puck	3493	11369	-991
nwc.blv	1	501	Iron Feather	3809	11268	-991
nwc.blv	2	502	Wallace	4144	11223	-991
nwc.blv	3	504	Governor's Armor	4109	11443	-991
nwc.blv	4	510	Ullyses	4720	11476	-991
nwc.blv	5	522	Scholar's Cap	1796	11331	-991
nwc.blv	6	512	Seven League Boots	1112	11286	-991
nwc.blv	7	535	Hero's Belt	1019	11618	-991
nwc.blv	8	65	Blaster Rifle	2752	6592	-103
nwc.blv	9	65	Blaster Rifle	3280	7920	-485
nwc.blv	10	65	Blaster Rifle	2736	9776	-617
nwc.blv	11	65	Blaster Rifle	2208	7936	-487
nwc.blv	12	547	Sun Cloak	864	9600	-743
nwc.blv	13	548	Moon Cloak	4640	9600	-743
nwc.blv	14	499	Book of UnMakings	2752	13537	-1375
