Map name	Object id	Item number	Item name	X	Y	Z
mdt03.blv	9	1871	Harm	2144	2656	33
mdt03.blv	10	1603	Longsword	-2176	3392	1
mdt03.blv	11	12	Trollish Claymore	960	3136	1
mdt03.blv	12	189	Gold	-3232	2720	1
mdt03.blv	13	189	Gold	-3168	2720	1
mdt03.blv	14	1712	Gauntlets	-192	3488	1
mdt03.blv	15	123	Moon Temple Cloak	3256	3314	48
mdt03.blv	16	188	Gold	3264	3216	48
mdt03.blv	17	188	Gold	-1664	3712	1
mdt03.blv	18	188	Gold	-3008	2688	1
mdt03.blv	19	94	Rusty Breastplate	2880	3008	1
mdt03.blv	20	104	Wooden Buckler	2176	3328	1
mdt03.blv	21	188	Gold	-1568	2976	1
mdt03.blv	22	857	Hammer	-2736	2640	1
mdt03.blv	23	874	Quality Steel Chain Mail	-2736	2768	1
mdt03.blv	24	177	Zircon	-3136	2752	1
mdt03.blv	25	1712	Gauntlets	2144	3872	33
mdt03.blv	26	189	Gold	-3248	2832	1
mdt04.blv	0	1459	Barrow Key	742	-3598	1
mdt04.blv	1	227	Awaken	832	-3584	1
mdt04.blv	2	189	Gold	-2304	-1232	1
mdt04.blv	3	882	Wooden Shield	-320	176	1
mdt04.blv	4	1700	Regal Crown	-2432	-1248	1
mdt04.blv	5	1741	Wand of Harming	-2480	-1184	1
mdt04.blv	6	189	Gold	-2400	-1376	1
mdt04.blv	7	188	Gold	-2432	-1600	1
mdt04.blv	8	189	Gold	-1696	-2656	17
mdt04.blv	9	1835	Stun	-2256	-1408	1
mdt04.blv	10	26	Long Dagger	960	-3488	1
mdt04.blv	11	869	Studded Leather	-2400	-1328	1
mdt04.blv	12	27	Alvarian Poignard	-1584	-2784	17
mdt04.blv	13	1646	Precision Bow	480	-3504	1
mdt04.blv	14	189	Gold	-2416	-1664	1
mdt04.blv	15	189	Gold	608	-3648	1
mdt04.blv	16	94	Rusty Breastplate	-2448	-1520	1
mdt04.blv	17	1664	Emerald Staff	768	-3680	1
mdt04.blv	18	189	Gold	640	-3552	1
mdt04.blv	19	189	Gold	-2320	-1520	1
mdt04.blv	20	1627	War Axe	-1792	-2672	17
mdt04.blv	21	189	Gold	688	-3648	1
mdt04.blv	22	1678	Plate Armor	-1792	-2560	17
mdt04.blv	23	311	Wizard Eye	880	-3632	1
mdt04.blv	24	189	Gold	-2240	-1648	1
mdt04.blv	25	189	Gold	-1568	-2656	17
mdt04.blv	26	189	Gold	-1776	-2768	17
mdt04.blv	27	189	Gold	-1648	-2544	17
mdt04.blv	28	1669	Studded Leather	-512	-1792	1
mdt05.blv	0	222	Cure Wounds	-640	-144	1
mdt05.blv	1	222	Cure Wounds	-768	-128	1
mdt05.blv	2	222	Cure Wounds	816	-96	1
mdt05.blv	3	222	Cure Wounds	688	-80	1
mdt05.blv	4	222	Cure Wounds	272	-336	1
mdt05.blv	5	222	Cure Wounds	144	-320	1
mdt05.blv	6	189	Gold	-1028	-1044	1
mdt05.blv	7	187	Gold	496	-362	1
mdt05.blv	8	1691	Wooden Helm	-224	-464	1
mdt05.blv	9	1633	Spear	770	-450	1
mdt05.blv	10	1147	Bless	986	-1036	1
mdt05.blv	11	189	Gold	-1030	-1296	1
mdt05.blv	12	189	Gold	-300	-1934	1
mdt05.blv	13	187	Gold	-248	-1808	1
mdt05.blv	14	187	Gold	-274	-1900	1
mdr01.blv	0	863	Simple Staff	2176	384	1281
mdr01.blv	1	187	Gold	-2985	749	1731
mdr01.blv	2	188	Gold	2357	720	1281
mdr02.blv	0	222	Cure Wounds	992	1248	65
mdr02.blv	1	222	Cure Wounds	864	1264	65
mdr02.blv	2	222	Cure Wounds	1904	1024	65
mdr02.blv	3	222	Cure Wounds	1776	1040	65
mdr02.blv	4	222	Cure Wounds	-576	2528	65
mdr02.blv	5	222	Cure Wounds	-704	2544	65
mdr02.blv	6	225	Cure Disease	-1008	2224	1
mdr02.blv	7	225	Cure Disease	-656	1968	1
mdr02.blv	8	238	Remove Curse	-928	2128	1
mdr02.blv	9	238	Remove Curse	-496	2096	1
mdr02.blv	10	1604	Warrior Sword	-64	576	1
mdr02.blv	11	132	Walking Boots	-1024	1728	1
mdr02.blv	12	189	Gold	-1152	-1664	1
mdr02.blv	13	187	Gold	-768	128	1
mdr02.blv	14	822	Long Dagger	256	-1664	1
mdr02.blv	15	189	Gold	1664	384	413
mdr02.blv	16	1740	Wand of Stunning	-1120	-1600	1
mdr02.blv	17	132	Walking Boots	-736	2656	65
mdr02.blv	18	188	Gold	-128	2624	65
mdr02.blv	19	147	Brass Charm	-768	512	1
mdr02.blv	20	189	Gold	-128	-1152	-149
mdr02.blv	21	1707	Leather Cloak	128	2048	1
mdr02.blv	22	188	Gold	-64	2624	65
mdr02.blv	23	886	Wooden Buckler	-640	-1152	-149
mdr02.blv	24	1627	War Axe	-128	2688	65
mdr02.blv	25	187	Gold	-64	1312	1
mdr02.blv	26	1105	Fire Aura	-1184	-448	1
mdr03.blv	0	188	Gold	-1024	4544	-63
mdr03.blv	1	187	Gold	1856	4352	-63
mdr03.blv	2	868	Crude Leather Armor	4032	3840	631
mdr03.blv	3	1169	Heal	2816	4544	631
mdr03.blv	4	132	Walking Boots	2368	2816	631
mdr03.blv	5	368	Body Resistance	896	2624	331
mdr04.blv	0	222	Cure Wounds	-1264	1616	1
mdr04.blv	1	222	Cure Wounds	-1392	1632	1
mdr04.blv	2	222	Cure Wounds	-464	1648	1
mdr04.blv	3	222	Cure Wounds	-592	1664	1
mdr04.blv	4	238	Remove Curse	-384	1376	1
mdr04.blv	5	238	Remove Curse	-1232	1296	1
mdr04.blv	6	225	Cure Disease	-912	1616	1
mdr04.blv	7	902	Leather Belt	-352	4832	331
mdr04.blv	8	1626	Battle Axe	2144	3360	-63
mdr04.blv	9	869	Studded Leather	-1984	4832	331
mdr04.blv	10	1691	Wooden Helm	-1440	832	1
mdr04.blv	11	84	Leather Jerkin	-96	3520	331
mdr05.blv	0	222	Cure Wounds	160	2160	1
mdr05.blv	1	222	Cure Wounds	32	2176	1
mdr05.blv	2	222	Cure Wounds	1488	1664	1
mdr05.blv	3	222	Cure Wounds	1360	1680	1
mdr05.blv	4	225	Cure Disease	816	2144	1
mdr05.blv	5	225	Cure Disease	256	1536	1
mdr05.blv	6	238	Remove Curse	-64	1616	1
mdr05.blv	7	188	Gold	640	352	105
mdr05.blv	8	188	Gold	4608	-96	962
mdr05.blv	9	1623	Piercing Dagger	2432	640	385
mdr05.blv	10	1707	Leather Cloak	672	1536	1
mdt09.blv	0	1360	SBG's Blessed Cloak	16948	5512	-19
mdt09.blv	1	1356	SBG's Blessed Plate	16948	5544	-19
mdt09.blv	2	1359	SBG's Blessed Gauntlets	16965	5555	-19
mdt09.blv	3	1357	SBG's Blessed Helm	16928	5544	-19
mdt09.blv	4	1358	SBG's Blessed Belt	16948	5557	-19
mdt09.blv	5	188	Gold	5480	5448	-83
mdt09.blv	6	188	Gold	7936	2400	-83
mdt09.blv	7	188	Gold	5872	1540	-83
mdt10.blv	0	187	Gold	2512	-1232	1409
mdt11.blv	0	850	Heavy Crossbow	-3280	816	-1223
mdt11.blv	1	188	Gold	-2752	1808	-1223
mdt11.blv	2	914	Silver Mesh Gauntlets	-3488	1568	-1223
mdt11.blv	3	1012	Poppysnaps	-2820	804	-1223
mdt11.blv	4	184	Sapphire	-2672	240	-1223
mdt11.blv	5	847	Composite Bow	-3264	352	-1223
mdt11.blv	6	188	Gold	-3616	2928	-1223
mdt11.blv	7	188	Gold	-1808	1568	-1223
mdt11.blv	8	223	Magic Potion	-2364	956	-1223
mdt11.blv	9	1199	Armageddon	-2160	336	-1223
mdt11.blv	10	1716	Ultimate Gauntlets	-1840	3024	-1223
mdt12.blv	0	1449	Dragon Egg	18920	10728	1
mdt12.blv	1	1449	Dragon Egg	18536	9704	1
mdt12.blv	2	187	Gold	-1232	-1984	74
mdt12.blv	3	14	Knightly Broadsword	19169	10082	1
mdt14.blv	0	188	Gold	1037	749	1
mdt14.blv	1	187	Gold	877	301	1
mdt14.blv	2	1663	Staff	2573	-403	-53
t01.blv	0	1511	Torn Page	-3968	4224	481
t01.blv	1	187	Gold	1408	4800	449
t01.blv	2	188	Gold	64	17536	-319
t01.blv	3	76	Barbed Club	3648	5120	1345
t01.blv	4	188	Gold	4096	13056	1121
t01.blv	5	1712	Gauntlets	0	8256	-319
t01.blv	6	69	Reverend Sceptre	-4800	13184	1057
t01.blv	7	187	Gold	-4928	10880	97
t01.blv	8	828	Steel Axe	-5312	11328	97
t01.blv	9	188	Gold	3968	4032	1345
t01.blv	10	908	Huntsman's Cloak	-1600	3904	449
t01.blv	11	1681	Kite Shield	0	17728	-319
t01.blv	12	187	Gold	-2112	1024	481
t01.blv	13	94	Rusty Breastplate	4992	15808	577
t01.blv	14	189	Gold	-1088	17344	-319
t01.blv	15	188	Gold	-5504	11392	97
t01.blv	16	188	Gold	-1408	1280	481
t01.blv	17	188	Gold	-1024	17600	-319
t01.blv	18	95	Banded Plate	320	1344	481
t01.blv	19	137	Bronze Ring	-832	17856	-319
t01.blv	20	242	Personality Boost	-640	11200	-319
t01.blv	21	366	Cure Weakness	1024	-1408	1
t01.blv	22	188	Gold	-4224	13248	1121
t01.blv	23	1868	Cure Weakness	-1408	8320	-319
t01.blv	24	188	Gold	3392	13184	1121
t01.blv	25	1660	Club	-3968	3904	481
t01.blv	26	188	Gold	-4928	11200	97
t01.blv	27	187	Gold	-1088	17728	-319
t01.blv	28	1642	Ornate Trident	4864	16064	577
t01.blv	29	187	Gold	-1152	4672	449
t01.blv	30	187	Gold	-1728	640	481
t01.blv	31	187	Gold	-5632	13440	1121
t01.blv	32	188	Gold	4928	15488	577
t01.blv	33	187	Gold	1600	-832	1
t01.blv	34	187	Gold	0	8512	-319
t01.blv	35	1196	Pain Reflection	-576	7744	-319
t01.blv	36	188	Gold	4096	-1152	2049
t01.blv	37	187	Gold	-2624	-1024	1
t02.blv	0	187	Gold	2208	5772	-383
t02.blv	1	148	Jade Amulet	912	7912	-767
t02.blv	2	1631	Heavy Poleaxe	-856	7872	-767
t02.blv	3	188	Gold	-152	8480	-767
t02.blv	4	882	Wooden Shield	-2856	-732	-511
t02.blv	5	188	Gold	3348	2972	-127
t02.blv	6	187	Gold	28	4440	-383
t02.blv	7	1732	Turquoise Amulet	-2376	6368	-383
t02.blv	8	871	Regnan Leather	-904	8068	-767
t02.blv	9	1662	Killer Club	804	8004	-767
t02.blv	10	845	Longbow	12	8588	-767
t02.blv	11	1613	Mighty Broadsword	3168	2972	-127
t02.blv	12	187	Gold	2200	6176	-383
t02.blv	13	188	Gold	-1036	7872	-767
t02.blv	14	1723	Sparkling Ring	2216	5456	-383
t02.blv	15	188	Gold	3696	3440	-127
t02.blv	16	1686	Wooden Shield	1292	5456	-383
t02.blv	17	188	Gold	4	8664	-767
t02.blv	18	188	Gold	3612	2972	-127
t02.blv	19	78	Overlord's Club	-1028	7720	-767
t02.blv	20	187	Gold	-2716	1948	-127
t02.blv	21	907	Leather Cloak	-236	8920	-767
t02.blv	22	147	Brass Charm	-1804	-72	-511
t02.blv	23	188	Gold	788	7680	-767
t03.blv	0	187	Gold	-1216	-384	649
t03.blv	1	47	Halberd	1728	3456	105
t03.blv	2	337	Stone Skin	1984	3776	105
t03.blv	3	891	Horned Helm	-1216	1920	649
t03.blv	4	187	Gold	-1344	-2432	1
t03.blv	5	995	Amethyst	1984	1024	649
t03.blv	6	1669	Studded Leather	64	640	1
t03.blv	7	187	Gold	-1536	4224	129
t03.blv	8	187	Gold	1792	3776	105
t03.blv	9	187	Gold	1984	3520	105
t03.blv	10	187	Gold	640	-1664	1
t03.blv	11	152	Witch's Wand of Fire	-576	-1664	1
t03.blv	12	187	Gold	-1664	5632	129
t03.blv	13	833	Crude Spear	896	-1792	1
t03.blv	14	1709	Elven Cloak	-256	1024	1
t03.blv	15	841	Hayfork	1344	-2432	1
t03.blv	16	187	Gold	-1280	3200	129
t03.blv	17	1652	Simple Mace	-960	-2432	1
t03.blv	18	187	Gold	-1600	3200	129
t03.blv	19	94	Rusty Breastplate	-1536	3328	129
t03.blv	20	348	Remove Curse	1664	3776	105
t03.blv	21	913	Steel Gauntlets	-2304	3840	225
t03.blv	22	187	Gold	-1600	5504	129
t03.blv	23	1668	Leather Armor	320	960	1
t03.blv	24	187	Gold	-1280	4224	129
t03.blv	25	127	Leather Gloves	-640	-2496	1
t03.blv	26	886	Wooden Buckler	-2496	5504	129
t04.blv	0	189	Gold	576	896	1
t04.blv	1	189	Gold	1984	1216	1
t04.blv	2	187	Gold	1664	6784	-2575
t04.blv	3	79	Journey Staff	1312	7504	-1551
t04.blv	4	1734	Claw Amulet	256	13312	1
t04.blv	5	187	Gold	-1024	1344	1
t04.blv	6	2062	Purple Topaz	1024	11904	1
t04.blv	7	1657	Massive hammer	640	12736	1
t04.blv	8	188	Gold	512	2432	1
7nwc.blv	0	1314	Seven League Boots	1112	11286	-991
7nwc.blv	1	1337	Hero's Belt	1019	11618	-991
7nwc.blv	2	1349	Sun Cloak	864	9600	-743
7nwc.blv	3	1301	Book of UnMakings	2752	13537	-1375
7nwc.blv	4	1350	Moon Cloak	4640	9600	-743
7nwc.blv	5	1312	Ullyses	4720	11476	-991
7nwc.blv	6	1302	Puck	3493	11369	-991
7nwc.blv	7	1304	Wallace	4144	11223	-991
7nwc.blv	8	1324	Scholar's Cap	1796	11331	-991
7nwc.blv	9	867	Blaster Rifle	3280	7920	-485
7nwc.blv	10	1303	Iron Feather	3809	11268	-991
7nwc.blv	11	1306	Governor's Armor	4109	11443	-991
7nwc.blv	12	867	Blaster Rifle	2208	7936	-487
7nwc.blv	13	867	Blaster Rifle	2736	9800	-614
7nwc.blv	14	867	Blaster Rifle	2736	9748	-615
7nwc.blv	15	867	Blaster Rifle	2752	6592	-103
